# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260204_130200] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 193.1400, RMSE: 584.3768, PCC: 0.9813, R2: 0.9089
[20260204_130218] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 193.1400, RMSE: 584.3768, PCC: 0.9813, R2: 0.9089
[20260204_130324] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 201.6562, RMSE: 581.0559, PCC: 0.9859, R2: 0.9099
[20260204_130342] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 201.6562, RMSE: 581.0559, PCC: 0.9859, R2: 0.9099
[20260204_131616] EpiSILA-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 158.0251, RMSE: 377.4266, PCC: 0.9936, R2: 0.9620
[20260204_132625] EpiSILA-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 108.9900, RMSE: 280.4782, PCC: 0.9957, R2: 0.9790
[20260204_203240] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_203256] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_203321] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_203337] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_203523] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_203538] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_203617] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_203632] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_203656] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_203712] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_203857] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_203913] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_203952] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_204007] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_204032] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_204049] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_204236] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_204252] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_204331] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_204347] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 113.3135, RMSE: 353.2070, PCC: 0.9954, R2: 0.9667
[20260204_204410] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_204426] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 138.6560, RMSE: 443.3802, PCC: 0.9903, R2: 0.9476
[20260204_204615] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_204631] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 223.2878, RMSE: 639.8054, PCC: 0.9833, R2: 0.8908
[20260204_212901] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 94.2370, RMSE: 293.0107, PCC: 0.9967, R2: 0.9771
[20260204_213004] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_213015] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 77.6407, RMSE: 241.3063, PCC: 0.9980, R2: 0.9845
[20260204_213124] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_213332] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 221.1238, RMSE: 627.3693, PCC: 0.9859, R2: 0.8950
[20260204_213453] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 195.5109, RMSE: 618.9691, PCC: 0.9751, R2: 0.8978
[20260204_213629] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 94.2370, RMSE: 293.0107, PCC: 0.9967, R2: 0.9771
[20260204_213739] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_213753] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 77.6407, RMSE: 241.3063, PCC: 0.9980, R2: 0.9845
[20260204_213900] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_214106] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 221.1238, RMSE: 627.3693, PCC: 0.9859, R2: 0.8950
[20260204_214223] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 195.5109, RMSE: 618.9691, PCC: 0.9751, R2: 0.8978
[20260204_214346] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 94.2370, RMSE: 293.0107, PCC: 0.9967, R2: 0.9771
[20260204_214449] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_214506] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 77.6407, RMSE: 241.3063, PCC: 0.9980, R2: 0.9845
[20260204_214613] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_214818] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 221.1238, RMSE: 627.3693, PCC: 0.9859, R2: 0.8950
[20260204_214945] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 195.5109, RMSE: 618.9691, PCC: 0.9751, R2: 0.8978
[20260204_215116] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 94.2370, RMSE: 293.0107, PCC: 0.9967, R2: 0.9771
[20260204_215226] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_215244] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 77.6407, RMSE: 241.3063, PCC: 0.9980, R2: 0.9845
[20260204_215351] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 105.2069, RMSE: 354.7456, PCC: 0.9939, R2: 0.9664
[20260204_215551] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 221.1238, RMSE: 627.3693, PCC: 0.9859, R2: 0.8950
[20260204_215713] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 195.5109, RMSE: 618.9691, PCC: 0.9751, R2: 0.8978
[20260205_195521] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 115.1958, RMSE: 350.6704, PCC: 0.9958, R2: 0.9672
[20260205_195537] EpiSILA-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 108.9900, RMSE: 280.4782, PCC: 0.9957, R2: 0.9790
[20260205_195616] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 70.4876, RMSE: 216.8328, PCC: 0.9985, R2: 0.9875
[20260205_195731] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 40.4683, RMSE: 140.7789, PCC: 0.9989, R2: 0.9947
[20260205_201020] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 174.9498, RMSE: 495.1015, PCC: 0.9925, R2: 0.9346
[20260205_201025] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 111.2939, RMSE: 372.0687, PCC: 0.9943, R2: 0.9631
[20260205_201243] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 115.0726, RMSE: 329.7505, PCC: 0.9948, R2: 0.9710
[20260205_202554] EpiSIG-Net-V5 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 236.5380, RMSE: 698.1259, PCC: 0.9856, R2: 0.8700
[20260205_202625] EpiSIG-Net-V3 | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 201.9440, RMSE: 599.2066, PCC: 0.9842, R2: 0.9042
[20260205_202930] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 239.0283, RMSE: 670.3666, PCC: 0.9814, R2: 0.8801
[20260205_223418] EpiSIG-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 81.9811, RMSE: 275.7165, PCC: 0.9967, R2: 0.9797
[20260205_224610] EpiSIG-Net | Dataset: australia-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 89.1511, RMSE: 291.8565, PCC: 0.9968, R2: 0.9773
[20260205_225511] EpiSIG-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 177.7278, RMSE: 575.6423, PCC: 0.9854, R2: 0.9116
[20260205_234131] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 64.7439, RMSE: 186.2233, PCC: 0.9990, R2: 0.9907
[20260205_234308] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 157.9232, RMSE: 456.2096, PCC: 0.9936, R2: 0.9445
[20260205_234343] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 216.3586, RMSE: 613.1859, PCC: 0.9881, R2: 0.8997
[20260205_235255] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 63.8220, RMSE: 207.6598, PCC: 0.9981, R2: 0.9885
[20260205_235719] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 117.4497, RMSE: 345.8897, PCC: 0.9959, R2: 0.9681
[20260205_235800] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 259.4922, RMSE: 743.9671, PCC: 0.9786, R2: 0.8523
[20260206_010810] CSGAT | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 38.2707, RMSE: 142.8157, PCC: 0.9986, R2: 0.9946
[20260206_011159] CSGAT | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 289.1886, RMSE: 740.7948, PCC: 0.9819, R2: 0.8536
[20260206_013736] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 63.8220, RMSE: 207.6598, PCC: 0.9981, R2: 0.9885
[20260206_014056] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 259.4922, RMSE: 743.9671, PCC: 0.9786, R2: 0.8523
[20260206_014549] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 117.4497, RMSE: 345.8897, PCC: 0.9959, R2: 0.9681
[20260206_094046] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 50.6644, RMSE: 183.8727, PCC: 0.9982, R2: 0.9910
[20260206_094606] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 108.8308, RMSE: 335.2807, PCC: 0.9960, R2: 0.9700
[20260206_095113] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 258.5671, RMSE: 712.0413, PCC: 0.9841, R2: 0.8647
[20260206_101440] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 55.5293, RMSE: 179.4937, PCC: 0.9981, R2: 0.9914
[20260206_102000] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 60.4483, RMSE: 188.3455, PCC: 0.9985, R2: 0.9905
[20260206_105723] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 50.6644, RMSE: 183.8727, PCC: 0.9982, R2: 0.9910
[20260206_105820] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 180.2462, RMSE: 537.7027, PCC: 0.9883, R2: 0.9229
[20260206_105848] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 286.2786, RMSE: 755.5512, PCC: 0.9865, R2: 0.8477
[20260206_194628] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 60.0662, RMSE: 201.8064, PCC: 0.9986, R2: 0.9902
[20260206_194712] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 149.6480, RMSE: 477.9576, PCC: 0.9910, R2: 0.9448
[20260206_194743] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 240.6541, RMSE: 679.6609, PCC: 0.9853, R2: 0.8885
[20260206_211951] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 59.4190, RMSE: 207.3957, PCC: 0.9982, R2: 0.9896
[20260206_212028] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 161.3769, RMSE: 493.0645, PCC: 0.9908, R2: 0.9413
[20260206_212109] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 208.3062, RMSE: 612.6546, PCC: 0.9864, R2: 0.9094
[20260207_153559] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 59.4190, RMSE: 207.3957, PCC: 0.9982, R2: 0.9896
[20260207_153643] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 161.3769, RMSE: 493.0645, PCC: 0.9908, R2: 0.9413
[20260207_153731] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 208.3062, RMSE: 612.6546, PCC: 0.9864, R2: 0.9094
[20260209_093805] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 67.6421, RMSE: 225.9874, PCC: 0.9982, R2: 0.9877
[20260209_093943] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 111.9003, RMSE: 371.6394, PCC: 0.9935, R2: 0.9667
[20260209_094023] MSTAGAT-Net | Dataset: australia-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 222.7588, RMSE: 649.5256, PCC: 0.9857, R2: 0.8981
