# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260811_022615] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 3.4692, RMSE: 4.3872, PCC: 0.9914, R2: 0.9651
[20260811_022727] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 2.7043, RMSE: 3.5314, PCC: 0.9887, R2: 0.9774
[20260811_022904] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.6899, RMSE: 6.3149, PCC: 0.9648, R2: 0.9278
[20260811_023033] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 4.4940, RMSE: 5.8353, PCC: 0.9695, R2: 0.9383
[20260811_023141] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 5.9478, RMSE: 7.2912, PCC: 0.9575, R2: 0.9037
[20260811_024835] MSAGAT-Net.pprm-multistep | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 3.1640, RMSE: 3.9821, PCC: 0.9894, R2: 0.9713
[20260811_024956] MSAGAT-Net.pprm-multistep | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 3.5609, RMSE: 4.4731, PCC: 0.9898, R2: 0.9638
[20260811_025116] MSAGAT-Net.pprm-multistep | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 2.7246, RMSE: 3.5429, PCC: 0.9886, R2: 0.9773
[20260811_025254] MSAGAT-Net.pprm-multistep | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.6968, RMSE: 6.0258, PCC: 0.9670, R2: 0.9342
[20260811_025426] MSAGAT-Net.pprm-multistep | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 5.0279, RMSE: 6.4261, PCC: 0.9740, R2: 0.9252
[20260811_025557] MSAGAT-Net.pprm-multistep | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 6.0829, RMSE: 7.5371, PCC: 0.9612, R2: 0.8971
[20260811_031338] MSAGAT-Net.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 3.5782, RMSE: 4.5282, PCC: 0.9895, R2: 0.9629
[20260811_031455] MSAGAT-Net.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 3.7818, RMSE: 4.7436, PCC: 0.9899, R2: 0.9592
[20260811_031608] MSAGAT-Net.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 2.9061, RMSE: 3.6655, PCC: 0.9881, R2: 0.9757
[20260811_031748] MSAGAT-Net.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 5.0511, RMSE: 6.5282, PCC: 0.9678, R2: 0.9228
[20260811_031925] MSAGAT-Net.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 4.4144, RMSE: 5.8469, PCC: 0.9725, R2: 0.9381
[20260811_032057] MSAGAT-Net.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 6.3281, RMSE: 8.2341, PCC: 0.9572, R2: 0.8772
[20260811_033615] MSAGAT-Net.pprm-multistep.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 3.1348, RMSE: 3.9255, PCC: 0.9893, R2: 0.9721
[20260811_033800] MSAGAT-Net.pprm-multistep.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 2.7071, RMSE: 3.5131, PCC: 0.9900, R2: 0.9776
[20260811_033921] MSAGAT-Net.pprm-multistep.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 5.5123, RMSE: 6.8423, PCC: 0.9641, R2: 0.9152
[20260811_034050] MSAGAT-Net.pprm-multistep.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 4.9002, RMSE: 6.2130, PCC: 0.9741, R2: 0.9301
[20260811_034213] MSAGAT-Net.pprm-multistep.sgate | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 6.0388, RMSE: 7.3859, PCC: 0.9595, R2: 0.9012
[20260811_042417] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 2.7341, RMSE: 3.4515, PCC: 0.9934, R2: 0.9784
[20260811_042721] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6216, RMSE: 2.1373, PCC: 0.9960, R2: 0.9917
[20260811_043057] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.7181, RMSE: 2.4291, PCC: 0.9952, R2: 0.9893
[20260811_043433] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 10.3781, RMSE: 13.9299, PCC: 0.8686, R2: 0.6485
[20260811_043611] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 8.4285, RMSE: 10.5237, PCC: 0.9189, R2: 0.7994
[20260811_043729] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 9.0901, RMSE: 11.2306, PCC: 0.9149, R2: 0.7715
[20260811_044422] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 3.4871, RMSE: 4.3455, PCC: 0.9846, R2: 0.9658
[20260811_044559] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 2.6205, RMSE: 3.5221, PCC: 0.9895, R2: 0.9775
[20260811_044725] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.7043, RMSE: 6.0388, PCC: 0.9683, R2: 0.9339
[20260811_044836] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 8.1639, RMSE: 10.1269, PCC: 0.9540, R2: 0.8142
[20260811_044936] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 1.8810, RMSE: 2.5249, PCC: 0.9954, R2: 0.9885
[20260811_045015] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 10.3781, RMSE: 13.9299, PCC: 0.8686, R2: 0.6485
[20260811_045025] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 2.2209, RMSE: 2.9522, PCC: 0.9929, R2: 0.9842
[20260811_045120] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 8.4285, RMSE: 10.5237, PCC: 0.9189, R2: 0.7994
[20260811_045121] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 5.3760, RMSE: 7.7798, PCC: 0.9625, R2: 0.8903
[20260811_045216] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 9.0901, RMSE: 11.2306, PCC: 0.9149, R2: 0.7715
[20260811_045245] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 6.3322, RMSE: 8.9929, PCC: 0.9668, R2: 0.8535
[20260811_045322] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 10.0094, RMSE: 12.3008, PCC: 0.9157, R2: 0.7259
[20260811_045331] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 4.8389, RMSE: 6.6577, PCC: 0.9615, R2: 0.9197
[20260811_045416] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 7.4825, RMSE: 9.3334, PCC: 0.9221, R2: 0.8422
[20260811_045500] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 6.8469, RMSE: 8.6788, PCC: 0.9310, R2: 0.8635
[20260811_045502] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 7.8290, RMSE: 10.0097, PCC: 0.9277, R2: 0.8185
[20260811_045544] MSAGAT-Net.loggrowth | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 7.7235, RMSE: 9.6309, PCC: 0.9198, R2: 0.8320
[20260811_052317] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 1.7028, RMSE: 2.3500, PCC: 0.9956, R2: 0.9900
[20260811_052703] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.6733, RMSE: 2.3042, PCC: 0.9952, R2: 0.9904
[20260811_052949] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.3314, RMSE: 6.0281, PCC: 0.9669, R2: 0.9342
[20260811_053337] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 4.9013, RMSE: 7.0188, PCC: 0.9598, R2: 0.9108
[20260811_053539] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 4.2538, RMSE: 5.9419, PCC: 0.9678, R2: 0.9360
[20260811_053630] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 6.8250, RMSE: 8.8155, PCC: 0.9280, R2: 0.8592
[20260811_053758] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 8.7020, RMSE: 12.8907, PCC: 0.8830, R2: 0.6990
[20260811_053935] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 7.4660, RMSE: 11.1094, PCC: 0.9119, R2: 0.7764
[20260811_060826] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6400, RMSE: 2.2216, PCC: 0.9959, R2: 0.9911
[20260811_075445] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 1.6274, RMSE: 2.2744, PCC: 0.9958, R2: 0.9906
[20260811_075640] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.6004, RMSE: 2.1784, PCC: 0.9959, R2: 0.9914
[20260811_075757] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 2.6077, RMSE: 3.7602, PCC: 0.9912, R2: 0.9744
[20260811_080002] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 1.5830, RMSE: 2.1594, PCC: 0.9958, R2: 0.9916
[20260811_080211] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.8115, RMSE: 5.2989, PCC: 0.9754, R2: 0.9491
[20260811_080312] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 7.8797, RMSE: 11.3858, PCC: 0.9698, R2: 0.7651
[20260811_080416] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 4.7193, RMSE: 6.9450, PCC: 0.9587, R2: 0.9126
[20260811_080543] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.2272, RMSE: 5.8789, PCC: 0.9691, R2: 0.9374
[20260811_080658] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 5.6946, RMSE: 8.2724, PCC: 0.9616, R2: 0.8760
[20260811_080740] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 8.5976, RMSE: 10.7190, PCC: 0.9226, R2: 0.7918
[20260811_080923] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 13.2191, RMSE: 20.9306, PCC: 0.8793, R2: 0.2063
[20260811_081031] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 10.3039, RMSE: 15.5330, PCC: 0.8958, R2: 0.5629
[20260811_081219] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 7.4532, RMSE: 11.5298, PCC: 0.8953, R2: 0.7592
[20260811_081321] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 8.4111, RMSE: 12.7758, PCC: 0.8878, R2: 0.7043
[20260811_090217] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6400, RMSE: 2.2216, PCC: 0.9959, R2: 0.9911
[20260811_090229] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 1.6274, RMSE: 2.2744, PCC: 0.9958, R2: 0.9906
[20260811_090240] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.6004, RMSE: 2.1784, PCC: 0.9959, R2: 0.9914
[20260811_090252] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 2.6077, RMSE: 3.7602, PCC: 0.9912, R2: 0.9744
[20260811_090303] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 1.5830, RMSE: 2.1594, PCC: 0.9958, R2: 0.9916
[20260811_090314] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.8115, RMSE: 5.2989, PCC: 0.9754, R2: 0.9491
[20260811_090326] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 7.8797, RMSE: 11.3858, PCC: 0.9698, R2: 0.7651
[20260811_090337] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 4.7193, RMSE: 6.9450, PCC: 0.9587, R2: 0.9126
[20260811_090348] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.2272, RMSE: 5.8789, PCC: 0.9691, R2: 0.9374
[20260811_090400] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 5.6946, RMSE: 8.2724, PCC: 0.9616, R2: 0.8760
[20260811_090411] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 8.5976, RMSE: 10.7190, PCC: 0.9226, R2: 0.7918
[20260811_090423] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 13.2191, RMSE: 20.9306, PCC: 0.8793, R2: 0.2063
[20260811_090434] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 10.3039, RMSE: 15.5330, PCC: 0.8958, R2: 0.5629
[20260811_090445] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 7.4532, RMSE: 11.5298, PCC: 0.8953, R2: 0.7592
[20260811_090457] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 8.4111, RMSE: 12.7758, PCC: 0.8878, R2: 0.7043
[20260811_091207] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 2.7341, RMSE: 3.4515, PCC: 0.9934, R2: 0.9784
[20260811_091218] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 3.4692, RMSE: 4.3872, PCC: 0.9914, R2: 0.9651
[20260811_091230] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 2.7043, RMSE: 3.5314, PCC: 0.9887, R2: 0.9774
[20260811_091242] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 3.4871, RMSE: 4.3455, PCC: 0.9846, R2: 0.9658
[20260811_091253] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 2.6205, RMSE: 3.5221, PCC: 0.9895, R2: 0.9775
[20260811_091304] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 4.6899, RMSE: 6.3149, PCC: 0.9648, R2: 0.9278
[20260811_091315] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 4.4940, RMSE: 5.8353, PCC: 0.9695, R2: 0.9383
[20260811_091326] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 5.9478, RMSE: 7.2912, PCC: 0.9575, R2: 0.9037
[20260811_091338] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.7043, RMSE: 6.0388, PCC: 0.9683, R2: 0.9339
[20260811_091349] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 8.1639, RMSE: 10.1269, PCC: 0.9540, R2: 0.8142
[20260811_091400] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 10.3781, RMSE: 13.9299, PCC: 0.8686, R2: 0.6485
[20260811_091411] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 8.4285, RMSE: 10.5237, PCC: 0.9189, R2: 0.7994
[20260811_091423] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 9.0901, RMSE: 11.2306, PCC: 0.9149, R2: 0.7715
[20260811_091434] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 10.0094, RMSE: 12.3008, PCC: 0.9157, R2: 0.7259
[20260811_091445] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 7.8290, RMSE: 10.0097, PCC: 0.9277, R2: 0.8185
[20260811_143719] MSAGAT-Net | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 2.7341, RMSE: 3.4515, PCC: 0.9934, R2: 0.9784
[20260814_031248] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6400, RMSE: 2.2216, PCC: 0.9959, R2: 0.9911
[20260814_032323] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 8.4111, RMSE: 12.7758, PCC: 0.8878, R2: 0.7043
[20260814_032334] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 7.4532, RMSE: 11.5298, PCC: 0.8953, R2: 0.7592
[20260814_032349] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 13.2191, RMSE: 20.9306, PCC: 0.8793, R2: 0.2063
[20260814_032401] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 8.5976, RMSE: 10.7190, PCC: 0.9226, R2: 0.7918
[20260814_032412] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 10.3039, RMSE: 15.5330, PCC: 0.8958, R2: 0.5629
[20260814_032422] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 1.5830, RMSE: 2.1594, PCC: 0.9958, R2: 0.9916
[20260814_032433] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 2.6077, RMSE: 3.7602, PCC: 0.9912, R2: 0.9744
[20260814_032443] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 1.6274, RMSE: 2.2744, PCC: 0.9958, R2: 0.9906
[20260814_032454] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6400, RMSE: 2.2216, PCC: 0.9959, R2: 0.9911
[20260814_032505] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.6004, RMSE: 2.1784, PCC: 0.9959, R2: 0.9914
[20260814_032516] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 5.6946, RMSE: 8.2724, PCC: 0.9616, R2: 0.8760
[20260814_032526] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.2272, RMSE: 5.8789, PCC: 0.9691, R2: 0.9374
[20260814_032545] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 7.8797, RMSE: 11.3858, PCC: 0.9698, R2: 0.7651
[20260814_032557] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.8115, RMSE: 5.2989, PCC: 0.9754, R2: 0.9491
[20260814_032608] MSAGAT-Net.loggrowth.quant | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 4.7193, RMSE: 6.9450, PCC: 0.9587, R2: 0.9126
[20260819_012538] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 1.6275, RMSE: 2.1903, PCC: 0.9959, R2: 0.9913
[20260819_012820] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 30 | MAE: 2.3016, RMSE: 3.1836, PCC: 0.9919, R2: 0.9816
[20260819_013026] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 45 | MAE: 1.7025, RMSE: 2.3432, PCC: 0.9950, R2: 0.9901
[20260819_013207] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 123 | MAE: 2.5051, RMSE: 3.5029, PCC: 0.9919, R2: 0.9778
[20260819_013409] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1000 | MAE: 1.6634, RMSE: 2.2848, PCC: 0.9955, R2: 0.9905
[20260819_013548] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 3.9467, RMSE: 5.1744, PCC: 0.9756, R2: 0.9515
[20260819_013725] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 6.4240, RMSE: 9.4326, PCC: 0.9547, R2: 0.8388
[20260819_013817] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 4.3380, RMSE: 6.0318, PCC: 0.9686, R2: 0.9341
[20260819_013950] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.1233, RMSE: 5.5082, PCC: 0.9746, R2: 0.9450
[20260819_014130] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 4.6394, RMSE: 6.6600, PCC: 0.9636, R2: 0.9196
[20260819_014212] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 7.3325, RMSE: 9.1467, PCC: 0.9254, R2: 0.8484
[20260819_014305] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 10.8049, RMSE: 15.9025, PCC: 0.9200, R2: 0.5418
[20260819_014345] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 7.6796, RMSE: 10.5814, PCC: 0.9110, R2: 0.7972
[20260819_014507] MSAGAT-Net.loggrowth.quant.attnfix | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 6.6551, RMSE: 9.4075, PCC: 0.9255, R2: 0.8397
