# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260204_143645] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 50.5232, RMSE: 196.8186, PCC: 0.2286, R2: -0.1878
[20260204_211135] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_211150] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_211151] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_211204] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_211207] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_211214] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_211221] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_211230] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_211230] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_211244] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_211246] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_211253] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_211300] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_211309] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_211309] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_211323] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_211325] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_211332] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_211338] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_211348] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_211349] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 18.6349, RMSE: 148.0449, PCC: 0.6674, R2: 0.3280
[20260204_211402] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_211405] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 31.6115, RMSE: 171.0686, PCC: 0.3410, R2: 0.1027
[20260204_211423] EpiSIG-Net-V5 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 48.9050, RMSE: 182.0798, PCC: 0.2982, R2: -0.0165
[20260204_223120] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 16.9338, RMSE: 145.5850, PCC: 0.5932, R2: 0.3501
[20260204_223152] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 24.4517, RMSE: 160.3693, PCC: 0.5396, R2: 0.2114
[20260204_223210] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 16.9338, RMSE: 145.5850, PCC: 0.5932, R2: 0.3501
[20260204_223210] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 42.9666, RMSE: 175.6535, PCC: 0.3647, R2: 0.0540
[20260204_223232] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 16.9338, RMSE: 145.5850, PCC: 0.5932, R2: 0.3501
[20260204_223240] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 24.4517, RMSE: 160.3693, PCC: 0.5396, R2: 0.2114
[20260204_223259] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 42.9666, RMSE: 175.6535, PCC: 0.3647, R2: 0.0540
[20260204_223303] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 24.4517, RMSE: 160.3693, PCC: 0.5396, R2: 0.2114
[20260204_223322] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 16.9338, RMSE: 145.5850, PCC: 0.5932, R2: 0.3501
[20260204_223322] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 42.9666, RMSE: 175.6535, PCC: 0.3647, R2: 0.0540
[20260204_223345] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 16.9338, RMSE: 145.5850, PCC: 0.5932, R2: 0.3501
[20260204_223353] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 24.4517, RMSE: 160.3693, PCC: 0.5396, R2: 0.2114
[20260204_223413] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 42.9666, RMSE: 175.6535, PCC: 0.3647, R2: 0.0540
[20260204_223416] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 24.4517, RMSE: 160.3693, PCC: 0.5396, R2: 0.2114
[20260204_223436] EpiSIG-Net-V3 | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 16.9338, RMSE: 145.5850, PCC: 0.5932, R2: 0.3501

[20260205_233110] EpiSIG-Net | Dataset: spain-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 20.7025, RMSE: 157.4954, PCC: 0.5925, R2: 0.2394
[20260205_234134] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 17.5451, RMSE: 134.1519, PCC: 0.6715, R2: 0.4482
[20260205_234215] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 28.2252, RMSE: 178.3566, PCC: 0.5661, R2: 0.0246
[20260205_234246] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 36.5148, RMSE: 209.9832, PCC: 0.3861, R2: -0.3520
[20260205_235423] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 18.6500, RMSE: 134.3780, PCC: 0.6730, R2: 0.4463
[20260205_235837] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 28.7871, RMSE: 181.2606, PCC: 0.5652, R2: -0.0074
[20260205_235923] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 36.9035, RMSE: 207.8226, PCC: 0.3886, R2: -0.3243
[20260206_010910] CSGAT | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 19.8325, RMSE: 138.4486, PCC: 0.6554, R2: 0.4123
[20260206_011306] CSGAT | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 36.0138, RMSE: 174.7153, PCC: 0.2934, R2: 0.0640
[20260206_013849] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 18.6500, RMSE: 134.3780, PCC: 0.6730, R2: 0.4463
[20260206_014203] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 36.9035, RMSE: 207.8226, PCC: 0.3886, R2: -0.3243
[20260206_014643] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 28.7871, RMSE: 181.2606, PCC: 0.5652, R2: -0.0074
[20260206_094140] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 16.8712, RMSE: 136.4505, PCC: 0.6638, R2: 0.4291
[20260206_094751] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 25.6332, RMSE: 171.9523, PCC: 0.5683, R2: 0.0934
[20260206_095244] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 37.9840, RMSE: 213.8757, PCC: 0.3816, R2: -0.4026
[20260206_110959] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 17.4942, RMSE: 136.3691, PCC: 0.6651, R2: 0.4298
[20260206_111017] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 27.7698, RMSE: 181.6239, PCC: 0.4839, R2: -0.0114
[20260206_111033] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 37.9840, RMSE: 213.8757, PCC: 0.3816, R2: -0.4026
[20260206_213102] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 7.6963, RMSE: 24.3839, PCC: 0.0224, R2: -103.3343
[20260206_213113] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 7.1137, RMSE: 38.9759, PCC: -0.0120, R2: -265.5709
[20260206_213124] MSTAGAT-Net | Dataset: spain-covid, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 14.3797, RMSE: 131.4712, PCC: -0.0194, R2: -3032.0637
