# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260204_222903] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 70.2829, RMSE: 183.6090, PCC: 0.9127, R2: 0.8294
[20260204_222918] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 70.7443, RMSE: 184.5841, PCC: 0.9123, R2: 0.8275
[20260204_223020] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 103.3309, RMSE: 242.5033, PCC: 0.8487, R2: 0.7023
[20260204_223035] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 103.3309, RMSE: 242.5033, PCC: 0.8487, R2: 0.7023
[20260204_223144] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 100.3394, RMSE: 224.3610, PCC: 0.8636, R2: 0.7452
[20260204_223158] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 100.3394, RMSE: 224.3610, PCC: 0.8636, R2: 0.7452
[20260204_223232] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 70.2829, RMSE: 183.6090, PCC: 0.9127, R2: 0.8294
[20260204_223246] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 70.7443, RMSE: 184.5841, PCC: 0.9123, R2: 0.8275
[20260204_223348] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 103.3309, RMSE: 242.5033, PCC: 0.8487, R2: 0.7023
[20260204_223402] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 103.3309, RMSE: 242.5033, PCC: 0.8487, R2: 0.7023
[20260204_223509] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 100.3394, RMSE: 224.3610, PCC: 0.8636, R2: 0.7452
[20260204_223522] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 100.3394, RMSE: 224.3610, PCC: 0.8636, R2: 0.7452
[20260204_223603] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 70.7443, RMSE: 184.5841, PCC: 0.9123, R2: 0.8275
[20260204_223624] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 70.7443, RMSE: 184.5841, PCC: 0.9123, R2: 0.8275
[20260204_223852] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 103.3309, RMSE: 242.5033, PCC: 0.8487, R2: 0.7023
[20260204_223927] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 103.3309, RMSE: 242.5033, PCC: 0.8487, R2: 0.7023
[20260204_224250] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 100.3394, RMSE: 224.3610, PCC: 0.8636, R2: 0.7452
[20260204_224322] EpiSIG-Net-V5 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 100.3394, RMSE: 224.3610, PCC: 0.8636, R2: 0.7452
[20260205_001647] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 72.4013, RMSE: 169.6855, PCC: 0.9275, R2: 0.8543
[20260205_001659] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 87.5364, RMSE: 207.4568, PCC: 0.8849, R2: 0.7822
[20260205_001728] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 111.6197, RMSE: 260.0090, PCC: 0.8413, R2: 0.6578
[20260205_001746] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 101.9422, RMSE: 229.5047, PCC: 0.8599, R2: 0.7334
[20260205_001815] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 110.8074, RMSE: 239.4517, PCC: 0.8447, R2: 0.7098
[20260205_001822] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 69.7741, RMSE: 168.6727, PCC: 0.9268, R2: 0.8560
[20260205_001851] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 72.4013, RMSE: 169.6855, PCC: 0.9275, R2: 0.8543
[20260205_001903] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 87.5364, RMSE: 207.4568, PCC: 0.8849, R2: 0.7822
[20260205_001932] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 111.6197, RMSE: 260.0090, PCC: 0.8413, R2: 0.6578
[20260205_001949] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 101.9422, RMSE: 229.5047, PCC: 0.8599, R2: 0.7334
[20260205_002018] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 110.8074, RMSE: 239.4517, PCC: 0.8447, R2: 0.7098
[20260205_002026] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 69.7741, RMSE: 168.6727, PCC: 0.9268, R2: 0.8560
[20260205_002054] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 72.4013, RMSE: 169.6855, PCC: 0.9275, R2: 0.8543
[20260205_002106] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 87.5364, RMSE: 207.4568, PCC: 0.8849, R2: 0.7822
[20260205_002135] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 111.6197, RMSE: 260.0090, PCC: 0.8413, R2: 0.6578
[20260205_002153] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 101.9422, RMSE: 229.5047, PCC: 0.8599, R2: 0.7334
[20260205_002222] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 110.8074, RMSE: 239.4517, PCC: 0.8447, R2: 0.7098
[20260205_002229] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 69.7741, RMSE: 168.6727, PCC: 0.9268, R2: 0.8560
[20260205_002258] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 72.4013, RMSE: 169.6855, PCC: 0.9275, R2: 0.8543
[20260205_002310] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 87.5364, RMSE: 207.4568, PCC: 0.8849, R2: 0.7822
[20260205_002339] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 111.6197, RMSE: 260.0090, PCC: 0.8413, R2: 0.6578
[20260205_002357] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 101.9422, RMSE: 229.5047, PCC: 0.8599, R2: 0.7334
[20260205_002419] EpiSIG-Net-V3 | Dataset: state360, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 110.8074, RMSE: 239.4517, PCC: 0.8447, R2: 0.7098
[20260206_104324] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 67.9085, RMSE: 179.0059, PCC: 0.9155, R2: 0.8378
[20260206_105413] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 67.9085, RMSE: 179.0059, PCC: 0.9155, R2: 0.8378
[20260206_105445] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 88.7399, RMSE: 206.1596, PCC: 0.8859, R2: 0.7849
[20260206_105519] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 99.4642, RMSE: 225.7411, PCC: 0.8673, R2: 0.7421
[20260206_105611] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 99.3292, RMSE: 221.9367, PCC: 0.8745, R2: 0.7507
[20260206_194240] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 69.9955, RMSE: 187.3506, PCC: 0.9172, R2: 0.8364
[20260206_194323] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 77.3060, RMSE: 197.6064, PCC: 0.9111, R2: 0.8180
[20260206_194421] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 96.3821, RMSE: 232.3305, PCC: 0.8820, R2: 0.7484
[20260206_194539] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 97.6684, RMSE: 235.1856, PCC: 0.8843, R2: 0.7422
[20260206_211711] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 69.2268, RMSE: 182.3573, PCC: 0.9208, R2: 0.8450
[20260206_211746] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 81.3138, RMSE: 199.2106, PCC: 0.9050, R2: 0.8150
[20260206_211816] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 98.1600, RMSE: 236.9690, PCC: 0.8804, R2: 0.7383
[20260206_211852] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 101.2221, RMSE: 240.7494, PCC: 0.8726, R2: 0.7299
[20260207_153246] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 69.2268, RMSE: 182.3573, PCC: 0.9208, R2: 0.8450
[20260207_153328] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 81.3138, RMSE: 199.2106, PCC: 0.9050, R2: 0.8150
[20260207_153402] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 98.1600, RMSE: 236.9690, PCC: 0.8804, R2: 0.7383
[20260207_153449] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 101.2221, RMSE: 240.7494, PCC: 0.8726, R2: 0.7299
[20260209_093414] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 66.1297, RMSE: 162.9057, PCC: 0.9362, R2: 0.8763
[20260209_093451] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 5, Ablation: none, Seed: 42 | MAE: 83.3224, RMSE: 196.6932, PCC: 0.9071, R2: 0.8197
[20260209_093538] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 10, Ablation: none, Seed: 42 | MAE: 95.1393, RMSE: 225.8864, PCC: 0.8852, R2: 0.7622
[20260209_093628] MSTAGAT-Net | Dataset: state360, Window: 20, Horizon: 15, Ablation: none, Seed: 42 | MAE: 102.3393, RMSE: 245.1903, PCC: 0.8755, R2: 0.7198
